Latitude,Municipality,Location,Longitude,Count
49.348932,NORTH VANCOUVER,EVELYN ST & MOUNTAIN HWY,-123.037774,1.0
49.240697,VANCOUVER,RUPERT ST & VANNESS AVE,-123.037758,2.0
49.306604,NORTH VANCOUVER,MAIN ST # 001320 TO 001339,-123.037645,1.0
49.31564,NORTH VANCOUVER,MOUNTAIN HWY & MOUNTAIN HWY OFFRAMP & MOUNTAIN HWY ONRAMP & TRANS-CANADA HWY & TURNING LANE,-123.037579,1.0
49.229265,VANCOUVER,E 45TH AVE & JOYCE ST,-123.037396,1.0
50.086746,WHISTLER,ALPHA LAKE RD & CHEAKAMUS LAKE RD & HWY 99 & MILLAR CREEK TRAIL & TURNING LANE,-123.036967,1.0
49.306469,NORTH VANCOUVER,LYNN AVE & MAIN ST,-123.036923,10.0
49.252331,VANCOUVER,E 20TH AVE & WINDERMERE ST,-123.036585,1.0
49.233572,VANCOUVER,E 41ST AVE & JOYCE ST,-123.036477,1.0
49.269537,VANCOUVER,E 1ST AVE & WINDERMERE ST,-123.036435,1.0
49.275798,VANCOUVER,PARKER ST & WINDERMERE ST,-123.036317,1.0
49.281163,VANCOUVER,E HASTINGS ST & WINDERMERE ST,-123.036186,1.0
49.317043,NORTH VANCOUVER,ARBORLYNN DR & MOUNTAIN HWY,-123.036063,1.0
49.232457,VANCOUVER,HAROLD ST & SCHOOL AVE,-123.035984,1.0
49.244512,VANCOUVER,E 29TH AVE & REID ST,-123.035527,1.0
49.169922,RICHMOND,KARTNER RD & WESTMINSTER HWY,-123.035495,1.0
49.221251,VANCOUVER,BROOKS ST # 006708 TO 006999,-123.035278,1.0
49.233626,VANCOUVER,HAROLD ST & KINGSWAY,-123.03491,1.0
49.318989,NORTH VANCOUVER,APPIN RD & ARBORLYNN DR,-123.034723,1.0
49.305823,NORTH VANCOUVER,HARBOUR AVE & MAIN ST,-123.034207,4.0
49.253996,VANCOUVER,E 18TH AVE & RUPERT ST,-123.033859,1.0
49.246234,VANCOUVER,E 27TH AVE & RUPERT ST,-123.033843,1.0
49.247097,VANCOUVER,E 26TH AVE & RUPERT ST,-123.033832,2.0
49.248768,VANCOUVER,E 24TH AVE & RUPERT ST,-123.033816,3.0
49.250607,VANCOUVER,E 22ND AVE & RUPERT ST,-123.033814,1.0
49.252306,VANCOUVER,ANZIO DR & E 20TH AVE & RUPERT ST,-123.03381,1.0
49.253145,VANCOUVER,E 19TH AVE & RUPERT ST & SEAFORTH DR,-123.033804,2.0
49.258127,VANCOUVER,GRANDVIEW HWY & RUPERT ST,-123.033793,3.0
49.25641,VANCOUVER,E 15TH AVE & RUPERT ST & WORTHINGTON DR,-123.033792,2.0
49.261898,VANCOUVER,E BROADWAY & RUPERT ST,-123.033733,2.0
49.266635,VANCOUVER,E 4TH AVE & RUPERT ST,-123.033726,1.0
49.267558,VANCOUVER,E 3RD AVE & RUPERT ST,-123.033705,1.0
49.224663,VANCOUVER,BUTLER ST & E 49TH AVE,-123.033692,1.0
49.277445,VANCOUVER,ADANAC ST & RUPERT ST,-123.03361,4.0
49.288026,VANCOUVER,BRIDGEWAY & MCGILL ST,-123.033563,1.0
49.339246,NORTH VANCOUVER,ALLAN RD & WESTOVER RD,-123.032603,1.0
49.312141,NORTH VANCOUVER,MOUNTAIN HWY & SEYLYNN CRES,-123.032576,1.0
49.232403,VANCOUVER,KINGSWAY & STAMFORD ST,-123.032496,1.0
49.277436,VANCOUVER,ADANAC ST # 003326 TO 003399,-123.032306,1.0
49.22464,VANCOUVER,E 49TH AVE & TYNE ST,-123.032269,5.0
49.274127,VANCOUVER,WILLIAM ST # 003300 TO 003399,-123.032268,1.0
49.229235,VANCOUVER,E 45TH AVE & TYNE ST,-123.032147,2.0
49.305167,NORTH VANCOUVER,MAIN ST & MOUNTAIN HWY,-123.032063,7.0
49.307953,NORTH VANCOUVER,MOUNTAIN HWY & RUPERT ST,-123.031978,1.0
49.340607,NORTH VANCOUVER,FREDERICK RD & LYNN VALLEY RD,-123.031573,1.0
49.28117,VANCOUVER,BRIDGEWAY & CASSIAR CONN & E HASTINGS ST & E HASTINGS ST OFFRAMP & E HASTINGS ST ONRAMP & TRANS-CANADA HWY & TURNING LANE,-123.031463,3.0
49.198922,RICHMOND,RIVER RD # 016776 TO 017999,-123.031273,1.0
49.232015,VANCOUVER,KINGSWAY & TYNE ST,-123.031251,3.0
49.304303,NORTH VANCOUVER,BARROW ST # 001500 TO 001599,-123.030949,1.0
49.280215,VANCOUVER,CASSIAR ST & E PENDER ST,-123.030838,1.0
49.231971,VANCOUVER,BATTISON ST & KINGSWAY,-123.030602,2.0
49.229245,VANCOUVER,BATTISON ST & E 45TH AVE,-123.030509,1.0
49.235177,VANCOUVER,EUCLID AVE & TYNE ST,-123.030455,1.0
49.258135,VANCOUVER,GRANDVIEW HWY & NATAL ST,-123.030321,1.0
49.325379,NORTH VANCOUVER,ARBORLYNN DR & HOSKINS RD,-123.030177,1.0
49.269381,VANCOUVER,E 1ST AVE # 003400 TO 003498,-123.029922,1.0
49.341733,NORTH VANCOUVER,LYNN VALLEY RD & PETERS RD,-123.029444,1.0
49.232041,VANCOUVER,KINGSWAY & MELBOURNE ST,-123.029267,1.0
49.342224,NORTH VANCOUVER,DOVERCOURT RD & HOSKINS RD & LYNN VALLEY RD,-123.028695,1.0
49.258138,VANCOUVER,GRANDVIEW HWY & SKEENA ST,-123.028533,4.0
49.290475,VANCOUVER,BRIDGEWAY & N SKEENA ST,-123.028512,2.0
49.204957,VANCOUVER,E KENT AVE N & RIVERGRASS DR,-123.028409,1.0
49.277431,VANCOUVER,ADANAC ST & SKEENA ST,-123.02835,1.0
49.269452,VANCOUVER,E 1ST AVE & E 1ST AVE OFFRAMP & E 1ST AVE ONRAMP & RUPERT ST & RUPERT ST OFFRAMP & TRANS-CANADA HWY & BUS LANE & TURNING LANE,-123.027611,3.0
49.335142,NORTH VANCOUVER,HOSKINS RD & KILKENNY RD,-123.027537,1.0
49.304852,NORTH VANCOUVER,DOLLARTON HWY & DOLLARTON HWY OFFRAMP & DOLLARTON HWY ONRAMP & IRONWORKERS MEMORIAL BRIDGE & MAIN ST & MAIN ST OFFRAMP & MAIN ST ONRAMP & OXFORD ST & PHIBBS EXCHANGE & TRANS-CANADA HWY & EMERGENCY LANE & HIGHWAY RAMP & TURNING LANE,-123.027413,3.0
50.087145,WHISTLER,HWY 99 & SPRING CREEK DR & TURNING LANE,-123.027042,1.0
49.232162,VANCOUVER,KINGSWAY & LINCOLN ST,-123.026482,1.0
49.232174,VANCOUVER,KINGSWAY # 003591 TO 003640,-123.026206,1.0
49.285677,VANCOUVER,N KOOTENAY ST & OXFORD ST,-123.025705,1.0
49.137056,DELTA,72 ST & HOPCOTT RD & RIVER RD & TURNING LANE,-123.025679,1.0
49.248798,VANCOUVER,E 24TH AVE & GLENDALE ST,-123.025368,1.0
49.31237,NORTH VANCOUVER,LILLOOET RD & MT SEYMOUR PKY & TURNING LANE,-123.025305,1.0
49.169913,RICHMOND,NO 8 RD & WESTMINSTER HWY,-123.024276,1.0
49.262601,VANCOUVER,BOUNDARY RD # 002325 TO 002599,-123.023784,1.0
49.318847,NORTH VANCOUVER,INTER RIVER PARK RD & LILLOOET RD,-123.023724,1.0
49.221948,BURNABY,BOUNDARY RD & E 49TH AVE & IMPERIAL ST & TURNING LANE,-123.023697,3.0
49.221948,VANCOUVER,BOUNDARY RD & E 49TH AVE & IMPERIAL ST & TURNING LANE,-123.023697,3.0
49.250655,BURNABY,BOUNDARY RD & E 22ND AVE & ELMWOOD ST,-123.023652,2.0
49.250655,VANCOUVER,BOUNDARY RD & E 22ND AVE & ELMWOOD ST,-123.023652,2.0
49.214803,BURNABY,BOUNDARY RD & RUMBLE AVE & RUMBLE ST & TURNING LANE,-123.023636,3.0
49.214803,VANCOUVER,BOUNDARY RD & RUMBLE AVE & RUMBLE ST & TURNING LANE,-123.023636,3.0
49.258209,BURNABY,BOUNDARY RD & GRANDVIEW HWY & GRANDVIEW HWY ONRAMP,-123.023636,1.0
49.258209,VANCOUVER,BOUNDARY RD & GRANDVIEW HWY & GRANDVIEW HWY ONRAMP,-123.023636,1.0
49.261543,BURNABY,BOUNDARY RD & MYRTLE ST,-123.023613,1.0
49.261543,VANCOUVER,BOUNDARY RD & MYRTLE ST,-123.023613,1.0
49.263661,BURNABY,BOUNDARY RD & HENNING DR,-123.023609,2.0
49.263661,VANCOUVER,BOUNDARY RD & HENNING DR,-123.023609,2.0
49.26558,BURNABY,BOUNDARY RD & LOUGHEED HWY,-123.023589,5.0
49.26558,VANCOUVER,BOUNDARY RD & LOUGHEED HWY,-123.023589,5.0
49.270289,BURNABY,BOUNDARY RD & GRAVELEY ST,-123.023569,1.0
49.270289,VANCOUVER,BOUNDARY RD & GRAVELEY ST,-123.023569,1.0
49.26846,BURNABY,2ND AVE & BOUNDARY RD & E 2ND AVE,-123.023565,1.0
49.26846,VANCOUVER,2ND AVE & BOUNDARY RD & E 2ND AVE,-123.023565,1.0
49.272115,BURNABY,BOUNDARY RD & KITCHENER ST,-123.023549,1.0
49.272115,VANCOUVER,BOUNDARY RD & KITCHENER ST,-123.023549,1.0
49.232291,BURNABY,BOUNDARY RD & KINGSWAY & TURNING LANE,-123.023537,3.0
49.232291,VANCOUVER,BOUNDARY RD & KINGSWAY & TURNING LANE,-123.023537,3.0
49.234324,BURNABY,BOUNDARY RD & VANNESS AVE,-123.023534,4.0
49.234324,VANCOUVER,BOUNDARY RD & VANNESS AVE,-123.023534,4.0
49.275759,BURNABY,BOUNDARY RD & PARKER ST,-123.023534,2.0
49.275759,VANCOUVER,BOUNDARY RD & PARKER ST,-123.023534,2.0
49.27643,BURNABY,BOUNDARY RD & DOUGLAS RD & VENABLES ST,-123.023522,1.0
49.27643,VANCOUVER,BOUNDARY RD & DOUGLAS RD & VENABLES ST,-123.023522,1.0
49.229234,BURNABY,BOUNDARY RD & E 45TH AVE,-123.023512,2.0
49.229234,VANCOUVER,BOUNDARY RD & E 45TH AVE,-123.023512,2.0
49.281139,BURNABY,BOUNDARY RD & E HASTINGS ST & HASTINGS ST,-123.023506,1.0
49.281139,VANCOUVER,BOUNDARY RD & E HASTINGS ST & HASTINGS ST,-123.023506,1.0
49.202607,BURNABY,BOUNDARY RD & NORTH FRASER WAY,-123.022936,1.0
49.202607,VANCOUVER,BOUNDARY RD & NORTH FRASER WAY,-123.022936,1.0
49.277537,BURNABY,ESMOND AVE & UNION ST,-123.021037,1.0
49.281113,BURNABY,ESMOND AVE & HASTINGS ST,-123.020983,1.0
49.214813,BURNABY,JOFFRE AVE & RUMBLE ST,-123.020854,1.0
49.232527,BURNABY,KINGSWAY # 003750 TO 003813,-123.020086,1.0
49.305271,NORTH VANCOUVER,DOLLARTON HWY & RIVERSIDE DR W,-123.019825,1.0
49.242968,BURNABY,MOSCROP ST & SMITH AVE,-123.019799,3.0
49.265777,BURNABY,LOUGHEED HWY # 003700 TO 004098,-123.019257,2.0
49.305382,NORTH VANCOUVER,AMHERST AVE & DOLLARTON HWY & OLD DOLLARTON RD,-123.018888,3.0
49.263917,BURNABY,HENNING DR # 003700 TO 004099,-123.018876,1.0
49.25773,BURNABY,GILMORE AVE & GRANDVIEW HWY & GRANDVIEW HWY HOV OFFRAMP & GRANDVIEW HWY HOV ONRAMP & GRANDVIEW HWY OFFRAMP & GRANDVIEW HWY ONRAMP & TRANS-CANADA HWY,-123.017909,1.0
49.281068,BURNABY,HASTINGS ST # 003900 TO 003999,-123.017451,1.0
49.242959,BURNABY,INMAN AVE & MOSCROP ST,-123.0171,1.0
49.232751,BURNABY,JERSEY AVE & KINGSWAY,-123.017035,1.0
49.305165,NORTH VANCOUVER,DOLLARTON HWY # 002001 TO 002199,-123.016456,1.0
49.281055,BURNABY,HASTINGS ST & MACDONALD AVE,-123.016278,2.0
49.232822,BURNABY,INMAN AVE & KINGSWAY,-123.015865,1.0
49.235505,BURNABY,BOND ST & INMAN AVE,-123.015853,1.0
49.236064,BURNABY,INMAN AVE # 005300 TO 005349,-123.015851,1.0
49.248805,BURNABY,KINCAID ST & MACDONALD AVE,-123.015264,1.0
49.208612,BURNABY,MARINE DR & ROSEBERRY AVE,-123.015138,1.0
49.311036,NORTH VANCOUVER,MT SEYMOUR PKY & RIVERSIDE DR & TURNING LANE,-123.014719,2.0
49.200444,BURNABY,FRASERTON CRT & NORTH FRASER WAY & NORTHBROOK CRT,-123.01439,1.0
49.221948,BURNABY,IMPERIAL ST # 004000 TO 004099,-123.014385,1.0
49.266065,BURNABY,GILMORE AVE & LOUGHEED HWY & TURNING LANE,-123.014346,16.0
49.264483,BURNABY,DAWSON ST & GILMORE AVE & HENNING DR,-123.014313,3.0
49.260836,BURNABY,GILMORE AVE & GILMORE AVE DIVERSION & MYRTLE ST & STILL CREEK AVE & TURNING LANE,-123.014251,7.0
49.270289,BURNABY,DOUGLAS RD & GILMORE AVE,-123.014237,2.0
49.281047,BURNABY,GILMORE AVE & HASTINGS ST,-123.014159,1.0
49.305555,NORTH VANCOUVER,DOLLARTON HWY & RIVERSIDE DR,-123.014087,6.0
49.254656,BURNABY,CANADA WAY & GILMORE AVE,-123.013917,2.0
49.236941,BURNABY,BURKE ST & PATTERSON AVE,-123.013502,2.0
49.234045,BURNABY,PATTERSON AVE & SARDIS ST,-123.013496,1.0
49.23264,BURNABY,GRANGE ST & KINGSWAY & PATTERSON AVE & TURNING LANE,-123.012671,1.0
49.229902,BURNABY,CENTRAL BLVD & PATTERSON AVE,-123.012644,1.0
49.24295,BURNABY,CARLETON AVE & MOSCROP ST,-123.012552,1.0
49.214843,BURNABY,PATTERSON AVE & RUMBLE ST,-123.012359,4.0
49.260536,BURNABY,STILL CREEK AVE & STILL CREEK DR,-123.01213,1.0
49.266225,BURNABY,LOUGHEED HWY # 004100 TO 004298,-123.011563,4.0
49.279233,BURNABY,CARLETON AVE & FRANCES ST,-123.011463,1.0
49.280136,BURNABY,CARLETON AVE & PENDER ST,-123.011442,2.0
49.281043,BURNABY,CARLETON AVE & HASTINGS ST,-123.011408,2.0
49.306136,NORTH VANCOUVER,DOLLARTON HWY & FORESTER ST & TURNING LANE,-123.010866,1.0
49.224597,BURNABY,MAYWOOD ST & WILLINGDON AVE,-123.010805,1.0
49.242955,BURNABY,MOSCROP ST # 004200 TO 004219,-123.010794,1.0
49.252624,BURNABY,GILMORE WAY # 003300 TO 003657,-123.010764,1.0
49.254628,BURNABY,CANADA WAY & GILMORE AVE DIVERSION & GILMORE WAY,-123.010722,1.0
49.281037,BURNABY,HASTINGS ST # 004200 TO 004299,-123.010039,1.0
49.221953,BURNABY,IMPERIAL ST & MCKAY AVE,-123.008862,1.0
49.266451,BURNABY,LOUGHEED HWY & MADISON AVE & TURNING LANE,-123.008787,3.0
49.264444,BURNABY,DAWSON ST & MADISON AVE,-123.008764,1.0
49.282854,BURNABY,MADISON AVE & PANDORA ST,-123.00863,1.0
49.24295,BURNABY,DARWIN AVE & MOSCROP ST,-123.008394,2.0
49.227281,BURNABY,BERESFORD ST & WILLINGDON AVE,-123.007925,2.0
49.23121,BURNABY,KINGSWAY & WILSON AVE,-123.007861,1.0
49.227649,BURNABY,CENTRAL BLVD & WILLINGDON AVE,-123.007555,2.0
49.232352,BURNABY,GRANGE ST & WILSON AVE,-123.006754,1.0
49.266544,BURNABY,LOUGHEED HWY & ROSSER AVE,-123.006015,2.0
49.226821,BURNABY,CENTRAL BLVD & MCKAY AVE,-123.005649,2.0
49.230223,BURNABY,KINGSWAY & WILLINGDON AVE & TURNING LANE,-123.004835,2.0
49.313697,NORTH VANCOUVER,BERKLEY RD & MT SEYMOUR PKY & TURNING LANE,-123.004763,2.0
49.251789,BURNABY,GOARD WAY & WILLINGDON AVE & PRIVATE DRIVEWAY,-123.004291,1.0
49.254637,BURNABY,CANADA WAY & WILLINGDON AVE,-123.004255,4.0
49.257636,BURNABY,GRANDVIEW HWY & GRANDVIEW HWY ONRAMP & TRANS-CANADA HWY & TRANS-CANADA HWY ONRAMP & WILLINGDON AVE & WILLINGDON AVE OFFRAMP & EMERGENCY LANE,-123.004065,1.0
49.240235,BURNABY,PRICE ST & WILDWOOD CRES & WILLINGDON AVE,-123.003396,1.0
49.236588,BURNABY,WILLINGDON AVE # 005200 TO 005299,-123.003374,1.0
49.261823,BURNABY,STILL CREEK DR & WILLINGDON AVE,-123.003369,1.0
49.242961,BURNABY,DEER LAKE PKY & MOSCROP ST & WILLINGDON AVE,-123.003329,4.0
49.233773,BURNABY,SARDIS ST & WILLINGDON AVE,-123.003326,1.0
49.263517,BURNABY,JUNEAU ST & WILLINGDON AVE,-123.003324,1.0
49.271051,BURNABY,MIDLAWN DR & WILLINGDON AVE,-123.003209,1.0
49.264432,BURNABY,DAWSON ST & WILLINGDON AVE,-123.003199,2.0
49.266408,BURNABY,LOUGHEED HWY & WILLINGDON AVE,-123.003199,10.0
49.278269,BURNABY,GEORGIA ST & WILLINGDON AVE,-123.00318,1.0
49.279199,BURNABY,FRANCES ST & WILLINGDON AVE,-123.003176,4.0
49.270168,BURNABY,BRENTLAWN DR & GRAVELEY ST & WILLINGDON AVE,-123.003158,1.0
49.268043,BURNABY,HALIFAX ST & HALIFAX WAY & WILLINGDON AVE,-123.003137,1.0
49.281015,BURNABY,HASTINGS ST & WILLINGDON AVE,-123.003121,1.0
49.229501,BURNABY,KINGSWAY & MCKAY AVE,-123.002652,1.0
49.25459,BURNABY,CANADA WAY # 004514 TO 004530,-123.00249,1.0
49.266344,BURNABY,LOUGHEED HWY # 004500 TO 004598,-123.001749,1.0
49.089981,DELTA,80 ST & 80TH ST OFFRAMP & LADNER TRUNK RD,-123.001708,1.0
49.260172,BURNABY,EASTBROOK PKY & STILL CREEK AVE,-123.001667,1.0
49.315281,NORTH VANCOUVER,LYTTON ST & MT SEYMOUR PKY,-123.00129,5.0
49.233768,BURNABY,ELSOM AVE & SARDIS ST,-123.001005,1.0
49.266407,BURNABY,ALPHA AVE & ALPHA WAY & LOUGHEED HWY,-123.000384,1.0
49.277373,BURNABY,ALPHA AVE & UNION ST,-123.000305,1.0
49.279182,BURNABY,ALPHA AVE & FRANCES ST,-123.000291,2.0
49.270099,BURNABY,BRENTLAWN DR & FAIRLAWN DR,-122.999928,1.0
49.230319,BURNABY,BOOTH AVE & GRANGE ST,-122.999126,1.0
49.22348,BURNABY,BONSOR AVE & CENTRAL BLVD,-122.998517,2.0
49.241657,BURNABY,DEER LAKE PKY & WAYBURNE DR,-122.998075,2.0
49.234411,BURNABY,BUXTON ST & SUSSEX AVE,-122.997804,1.0
49.326003,NORTH VANCOUVER,SECHELT DR & WHITMAN AVE,-122.99769,1.0
49.266252,BURNABY,BETA AVE & LOUGHEED HWY & TURNING LANE,-122.997628,4.0
49.264473,BURNABY,BETA AVE & DAWSON ST,-122.997622,1.0
49.214829,BURNABY,RUMBLE ST & WAVERLEY AVE,-122.997526,1.0
49.279157,BURNABY,BETA AVE & FRANCES ST,-122.997498,1.0
49.221944,BURNABY,CENTRAL BLVD & IMPERIAL ST & WAVERLEY AVE & TURNING LANE,-122.997217,3.0
49.221947,BURNABY,IMPERIAL ST & JUBILEE AVE,-122.995826,3.0
49.260909,BURNABY,STILL CREEK DR # 004800 TO 004887,-122.995543,3.0
49.265849,BURNABY,LOUGHEED HWY # 004700 TO 004898,-122.995299,2.0
49.241424,BURNABY,DEER LAKE PKY & GARDEN GROVE DR,-122.995066,3.0
49.226885,BURNABY,KINGSWAY & NELSON AVE & NEWTON ST & TURNING LANE,-122.994223,2.0
49.225181,BURNABY,BENNETT ST & NELSON AVE,-122.994212,1.0
49.221948,BURNABY,IMPERIAL ST & NELSON AVE,-122.994179,1.0
49.218454,BURNABY,NELSON AVE & VICTORY ST,-122.994032,1.0
49.260839,BURNABY,STILL CREEK AVE & WESTMINSTER AVE,-122.993365,2.0
49.22193,BURNABY,DUNBLANE AVE & IMPERIAL ST,-122.9928,1.0
49.230909,BURNABY,MAITLAND ST # 004936 TO 005099,-122.991765,1.0
50.098926,WHISTLER,HWY 99 & VALLEY TRAIL & WHISTLER RD & TURNING LANE,-122.990374,2.0
49.263848,BURNABY,DAWSON ST & DOUGLAS RD & TURNING LANE,-122.989518,1.0
49.253563,BURNABY,CANADA WAY & LAUREL ST & ROYAL OAK AVE,-122.989099,1.0
49.248458,BURNABY,KINCAID ST & ROYAL OAK AVE,-122.989046,1.0
49.260808,BURNABY,STILL CREEK AVE # 004900 TO 005499,-122.988987,2.0
49.225,BURNABY,KINGSWAY & ROYAL OAK AVE,-122.988934,2.0
49.229914,BURNABY,DOVER ST & OAKLAND ST & ROYAL OAK AVE,-122.988907,1.0
49.222496,BURNABY,LANE ST & ROYAL OAK AVE,-122.988879,2.0
49.221988,BURNABY,IMPERIAL ST & ROYAL OAK AVE & TURNING LANE,-122.988822,2.0
49.219876,BURNABY,BERESFORD ST & ROYAL OAK AVE,-122.988596,2.0
49.214854,BURNABY,ROYAL OAK AVE & RUMBLE ST,-122.988473,2.0
49.279135,BURNABY,FRANCES ST & SPRINGER AVE,-122.987806,2.0
49.315701,NORTH VANCOUVER,MT SEYMOUR PKY & PLYMOUTH DR,-122.987434,1.0
49.199122,BURNABY,BILL FOX WAY & BYRNE RD,-122.98716,2.0
49.265013,BURNABY,LOUGHEED HWY & SPRINGER AVE,-122.98696,1.0
49.315682,NORTH VANCOUVER,MT SEYMOUR PKY & STRATHAVEN DR,-122.985683,1.0
49.219186,BURNABY,ANTRIM AVE & BERESFORD ST,-122.985054,1.0
49.260778,BURNABY,DOUGLAS RD & STILL CREEK AVE,-122.984608,1.0
49.280429,BURNABY,EMPIRE DR & HASTINGS ST & HOWARD AVE & TURNING LANE,-122.98387,1.0
49.272099,BURNABY,HEATHDALE CRT & HOWARD AVE,-122.983758,1.0
49.167621,RICHMOND,FRASERWOOD PL & GORDON WAY,-122.983611,1.0
49.25938,BURNABY,DOUGLAS RD & NORLAND AVE,-122.983275,1.0
49.223125,BURNABY,KINGSWAY & MACPHERSON AVE,-122.983089,1.0
49.221921,BURNABY,IMPERIAL ST & MACPHERSON AVE,-122.983076,1.0
49.219131,BURNABY,BERESFORD ST & MACPHERSON AVE,-122.98293,3.0
49.20201,BURNABY,BYRNE RD & MARINE WAY & TURNING LANE,-122.981899,3.0
49.264897,BURNABY,HOLDOM AVE & LOUGHEED HWY,-122.981205,2.0
49.249978,BURNABY,DOUGLAS RD & SPROTT ST,-122.981052,1.0
49.279109,BURNABY,FRANCES ST & HOLDOM AVE,-122.980952,1.0
49.222377,BURNABY,DUFFERIN AVE & KINGSWAY,-122.98075,1.0
49.221919,BURNABY,IMPERIAL ST & MERRITT AVE & TURNING LANE,-122.980245,1.0
49.31562,NORTH VANCOUVER,APEX AVE & MT SEYMOUR PKY,-122.980213,1.0
49.22195,BURNABY,IMPERIAL ST & KINGSWAY,-122.979416,1.0
49.224943,BURNABY,BRYANT ST & RUSSELL AVE,-122.979217,1.0
49.250845,BURNABY,GODWIN AVE & WOODSWORTH ST,-122.978169,1.0
49.257484,BURNABY,NORLAND AVE # 002700 TO 003399,-122.977654,1.0
49.280335,BURNABY,HASTINGS ST # 005900 TO 005999,-122.977521,1.0
49.204864,BURNABY,BYRNE RD & MARINE DR & SOUTHRIDGE DR & TURNING LANE,-122.976067,4.0
49.280339,BURNABY,FELL AVE & HASTINGS ST,-122.975541,1.0
49.245548,BURNABY,CANADA WAY & DEER LAKE PKY & NORLAND AVE,-122.974614,1.0
49.171328,RICHMOND,SHARPE AVE # 022352 TO 022389,-122.974566,1.0
49.217507,BURNABY,BERESFORD ST & GILLEY AVE,-122.972071,4.0
49.219925,BURNABY,GILLEY AVE & KINGSWAY,-122.972035,2.0
49.219664,BURNABY,COLBORNE AVE & KINGSWAY,-122.970798,1.0
49.267983,BURNABY,HALIFAX ST & KENSINGTON AVE,-122.970104,2.0
49.275203,BURNABY,CURTIS ST & KENSINGTON AVE,-122.970086,1.0
49.277818,BURNABY,HAMMARSKJOLD DR & KENSINGTON AVE & UNION ST,-122.970057,1.0
49.280341,BURNABY,HASTINGS ST & KENSINGTON AVE,-122.970029,2.0
49.321383,NORTH VANCOUVER,INDIAN RIVER DR & MT SEYMOUR RD,-122.969033,1.0
49.26171,BURNABY,BROADWAY & KENSINGTON AVE & TURNING LANE,-122.968228,2.0
49.241592,BURNABY,CANADA WAY & GILPIN ST & KENSINGTON AVE & TURNING LANE,-122.968214,1.0
49.168815,RICHMOND,DYKE RD & FRASERWOOD WAY & QUEENS RD,-122.968173,1.0
49.260593,BURNABY,KENSINGTON AVE & KENSINGTON AVE OFFRAMP & KENSINGTON AVE ONRAMP & LOUGHEED HWY & SPERLING AVE & SPERLING AVE OFFRAMP & WINSTON ST & TURNING LANE,-122.968008,2.0
49.251687,BURNABY,KENSINGTON AVE # 003601 TO 003799,-122.966597,2.0
49.247999,BURNABY,KENSINGTON AVE & THOMAS ST,-122.966539,1.0
49.221937,BURNABY,EMPRESS AVE & IMPERIAL ST,-122.966228,1.0
50.109732,WHISTLER,HWY 99 & PANORAMA RIDGE,-122.965753,1.0
49.181268,RICHMOND,RIVER RD & WESTMINSTER HWY,-122.965486,1.0
49.218451,BURNABY,KINGSWAY & SOUTHOAKS CRES & SPERLING AVE,-122.964774,1.0
49.239854,BURNABY,CANADA WAY & SPERLING AVE & TURNING LANE,-122.964739,1.0
49.277799,BURNABY,SPERLING AVE & UNION ST,-122.964639,1.0
49.267982,BURNABY,HALIFAX ST & SPERLING AVE,-122.964585,1.0
49.280344,BURNABY,CLARE AVE & HASTINGS ST,-122.963488,1.0
50.148051,WHISTLER,ALPINE WAY & RAINBOW DR,-122.963484,1.0
49.239473,BURNABY,CANADA WAY # 005001 TO 005199,-122.963208,1.0
50.150751,WHISTLER,MEADOW LANE & PARKWOOD DR,-122.96304,1.0
49.277807,BURNABY,DUNCAN AVE & UNION ST,-122.962419,1.0
49.221983,BURNABY,GRIFFITHS AVE & IMPERIAL ST,-122.961034,2.0
49.216766,BURNABY,BERESFORD ST & GRIFFITHS DR,-122.960988,2.0
49.177173,DELTA,HWY 91 & HWY 91A,-122.96069,1.0
49.177173,NEW WESTMINSTER,HWY 91 & HWY 91A,-122.96069,1.0
49.177173,RICHMOND,HWY 91 & HWY 91A,-122.96069,1.0
49.215082,BURNABY,GRIFFITHS DR & RUMBLE ST,-122.960328,3.0
49.315896,NORTH VANCOUVER,MT SEYMOUR PKY # 004000 TO 004099,-122.959711,1.0
49.258813,BURNABY,LOUGHEED HWY # 006720 TO 007098,-122.959544,2.0
50.116014,WHISTLER,HWY 99 & VILLAGE GATE BLVD & TURNING LANE,-122.959252,1.0
49.235406,BURNABY,BUCKINGHAM AVE & HASZARD ST,-122.95917,1.0
49.267981,BURNABY,CLIFF AVE & HALIFAX ST,-122.959087,2.0
49.282765,BURNABY,CLIFF AVE & RIDGE DR,-122.958647,1.0
49.238072,BURNABY,CANADA WAY & RAYSIDE ST,-122.958163,1.0
49.315883,NORTH VANCOUVER,BEAUFORT RD & MT SEYMOUR PKY,-122.958124,1.0
49.214665,BURNABY,EDMONDS ST # 007000 TO 007099,-122.958041,1.0
50.120515,WHISTLER,LORIMER RD & NORTHLANDS BLVD,-122.957803,1.0
49.213091,BURNABY,18TH AVE & GRIFFITHS DR,-122.957775,2.0
49.221215,BURNABY,ELWELL ST & SALISBURY AVE,-122.957546,1.0
49.219337,BURNABY,ARCOLA ST & ARCOLA WAY & SALISBURY AVE,-122.957538,1.0
49.218429,BURNABY,KINGSWAY & SALISBURY AVE,-122.957522,1.0
49.193604,BURNABY,SPUR RD & WILLARD ST,-122.957345,1.0
