Latitude,Municipality,Location,Longitude,Count
49.170123,RICHMOND,NO 6 RD & SPARWOOD PL & WESTMINSTER HWY & WESTMINSTER HWY FRTG,-123.069213,2.0
49.191985,RICHMOND,BRIDGEPORT RD & NO 6 RD,-123.069206,1.0
49.181645,RICHMOND,MAYFIELD PL & NO 6 RD,-123.069169,1.0
49.184694,RICHMOND,CAMBIE RD & NO 6 RD,-123.069135,4.0
49.325412,NORTH VANCOUVER,ST GEORGES AVE # 001800 TO 001848,-123.069113,1.0
49.250329,VANCOUVER,E 22ND AVE # 001700 TO 001747,-123.069094,1.0
49.223472,VANCOUVER,COMMERCIAL ST & E 51ST AVE,-123.069069,1.0
49.327209,NORTH VANCOUVER,E 20TH ST & ST GEORGES AVE,-123.069067,1.0
49.246909,VANCOUVER,KINGSWAY & MILLER ST,-123.068908,1.0
49.230535,VANCOUVER,COMMERCIAL ST & E 43RD AVE,-123.068781,1.0
49.159504,RICHMOND,NO 6 RD # 006652 TO 007999,-123.068774,1.0
49.042875,DELTA,56 ST & HWY 17 & TURNING LANE,-123.068691,1.0
49.2326,VANCOUVER,COMMERCIAL ST & E 41ST AVE,-123.068686,2.0
49.029737,DELTA,14B AVE & 56 ST & VIEW CRES,-123.068679,2.0
49.028366,DELTA,14 AVE & 56 ST,-123.068678,2.0
49.024694,DELTA,12 AVE & 56 ST,-123.068667,3.0
49.032017,DELTA,16 AVE & 56 ST,-123.068661,2.0
49.025555,DELTA,56 ST # 001200 TO 001318,-123.068608,1.0
49.28124,VANCOUVER,E HASTINGS ST & SALSBURY DR,-123.06829,1.0
49.254248,VANCOUVER,COMMERCIAL DR & COMMERCIAL ST & E 18TH AVE & FINDLAY ST & VICTORIA DIVERSION,-123.067997,3.0
49.319915,NORTH VANCOUVER,E 13TH ST # 000232 TO 000271,-123.0674,1.0
49.230508,VANCOUVER,BEATRICE ST & E 43RD AVE,-123.066967,1.0
49.281226,VANCOUVER,E HASTINGS ST # 001800 TO 001899,-123.066932,1.0
49.282147,VANCOUVER,FRANKLIN ST # 001800 TO 001899,-123.066918,1.0
49.23258,VANCOUVER,BEATRICE ST & E 41ST AVE,-123.066913,1.0
49.336517,NORTH VANCOUVER,E QUEENS RD & ST MARYS AVE,-123.066761,2.0
49.262346,VANCOUVER,CENTRAL VALLEY GREENWAY & E BROADWAY & GRANDVIEW HWY N,-123.06658,2.0
49.209688,VANCOUVER,SE MARINE DR & VICTORIA DR,-123.066111,4.0
49.319947,NORTH VANCOUVER,E 13TH ST & LIONS GATE HOSPITAL & ST ANDREWS AVE,-123.066104,1.0
49.255429,VANCOUVER,VICTORIA DR # 003200 TO 003395,-123.066096,2.0
49.256816,VANCOUVER,E 15TH AVE & VICTORIA DR,-123.066008,1.0
49.25954,VANCOUVER,E 12TH AVE & VICTORIA DR,-123.065949,2.0
49.261382,VANCOUVER,E 10TH AVE & VICTORIA DR,-123.065928,2.0
49.262291,VANCOUVER,E BROADWAY & VICTORIA DR,-123.065917,2.0
49.21899,VANCOUVER,NASSAU DR & VICTORIA DR,-123.065909,1.0
49.220178,VANCOUVER,ARGYLE DR & E 54TH AVE & VICTORIA DR & TURNING LANE,-123.06587,2.0
49.26415,VANCOUVER,E 7TH AVE & VICTORIA DR,-123.065867,1.0
49.221778,VANCOUVER,E 53RD AVE & VICTORIA DR,-123.065854,2.0
49.22262,VANCOUVER,E 52ND AVE & VICTORIA DR,-123.065831,1.0
49.223428,VANCOUVER,E 51ST AVE & VICTORIA DR,-123.065811,2.0
49.224161,VANCOUVER,E 50TH AVE & VICTORIA DR,-123.065806,2.0
49.267759,VANCOUVER,E 3RD AVE & VICTORIA DR,-123.065803,1.0
49.26956,VANCOUVER,E 1ST AVE & VICTORIA DR,-123.065769,4.0
49.225169,VANCOUVER,E 49TH AVE & VICTORIA DR,-123.065763,7.0
49.27047,VANCOUVER,GRAVELEY ST & VICTORIA DR,-123.065753,1.0
49.271281,VANCOUVER,GRANT ST & VICTORIA DR,-123.065738,1.0
49.273012,VANCOUVER,CHARLES ST & VICTORIA DR,-123.065693,1.0
49.252439,VANCOUVER,VICTORIA DR # 003600 TO 003779,-123.065684,1.0
49.273841,VANCOUVER,VICTORIA DR & WILLIAM ST,-123.065675,1.0
49.227639,VANCOUVER,E 47TH AVE & VICTORIA DR,-123.065659,2.0
49.276646,VANCOUVER,VENABLES ST & VICTORIA DR,-123.065622,3.0
49.229464,VANCOUVER,E 45TH AVE & VICTORIA DR,-123.065585,1.0
49.281211,VANCOUVER,E HASTINGS ST & VICTORIA DR,-123.065573,7.0
49.23044,VANCOUVER,E 43RD AVE & E 44TH AVE & VICTORIA DR,-123.065567,1.0
49.283041,VANCOUVER,PANDORA ST & VICTORIA DR,-123.065551,2.0
49.283929,VANCOUVER,TRIUMPH ST & VICTORIA DR,-123.065539,2.0
49.084118,DELTA,44 AVE & 57 ST & HARVEST DR,-123.065524,1.0
49.232382,VANCOUVER,VICTORIA DR # 005700 TO 005759,-123.06552,1.0
49.232747,VANCOUVER,E 41ST AVE & VICTORIA DR,-123.065518,10.0
49.232071,VANCOUVER,E 42ND AVE & VICTORIA DR,-123.065516,3.0
49.284833,VANCOUVER,POWELL ST & VICTORIA DR,-123.065509,3.0
49.234917,VANCOUVER,E 39TH AVE & VICTORIA DR,-123.0655,1.0
49.23392,VANCOUVER,E 40TH AVE & VICTORIA DR,-123.065468,1.0
49.237486,VANCOUVER,E 36TH AVE & VICTORIA DR,-123.065434,2.0
49.240059,VANCOUVER,E 33RD AVE & VICTORIA DR,-123.065367,6.0
49.241522,VANCOUVER,E 32ND AVE & VICTORIA DR,-123.065303,1.0
49.242826,VANCOUVER,E 31ST AVE & VICTORIA DR,-123.065268,5.0
49.245143,VANCOUVER,KINGSWAY & VICTORIA DR,-123.065173,14.0
49.250266,VANCOUVER,E 22ND AVE & VICTORIA DR,-123.065031,1.0
49.281201,VANCOUVER,E HASTINGS ST # 001900 TO 001999,-123.064604,1.0
49.220254,VANCOUVER,DUFF ST & E 54TH AVE,-123.064567,1.0
49.253486,VANCOUVER,E 19TH AVE & HULL ST,-123.063742,1.0
49.28119,VANCOUVER,E HASTINGS ST & SEMLIN DR,-123.063634,1.0
49.284806,VANCOUVER,DUNDAS ST & POWELL ST & SEMLIN DR & WALL ST,-123.063552,3.0
49.308529,NORTH VANCOUVER,E 3RD ST & RIDGEWAY AVE,-123.063259,1.0
49.087749,DELTA,CLARENCE TAYLOR CRES & HARVEST DR & LADNER EXCHANGE & FIRE LANE,-123.063017,1.0
49.090195,DELTA,HARVEST DR & LADNER TRUNK RD,-123.062988,2.0
49.087648,DELTA,HARVEST DR # 004640 TO 004648,-123.062951,1.0
49.273762,VANCOUVER,ROSE ST & WILLIAM ST,-123.062906,1.0
49.276617,VANCOUVER,VENABLES ST # 002000 TO 002099,-123.062711,1.0
49.242793,VANCOUVER,E 30TH AVE & E 31ST AVE & GLADSTONE ST,-123.062644,1.0
49.22022,VANCOUVER,E 54TH AVE & GLADSTONE ST,-123.062633,1.0
49.274808,VANCOUVER,NAPIER ST # 002040 TO 002099,-123.06234,1.0
49.031973,DELTA,16 AVE & FARRELL AVE,-123.062247,1.0
49.232868,VANCOUVER,E 41ST AVE & GLADSTONE ST,-123.062109,2.0
49.237768,VANCOUVER,GLADSTONE ST # 005100 TO 005199,-123.062099,1.0
49.259523,VANCOUVER,E 12TH AVE & GRANDVIEW HWY S & LAKEWOOD DR,-123.06207,3.0
49.260645,VANCOUVER,GRANDVIEW HWY N & LAKEWOOD DR,-123.062059,1.0
49.211414,VANCOUVER,FRASERVIEW DR # 002120 TO 002263,-123.061981,1.0
49.243562,VANCOUVER,GLADSTONE ST & KINGSWAY,-123.06181,7.0
49.283023,VANCOUVER,LAKEWOOD DR & PANDORA ST,-123.061691,1.0
49.281175,VANCOUVER,E HASTINGS ST & LAKEWOOD DR,-123.061688,1.0
49.282105,VANCOUVER,FRANKLIN ST & LAKEWOOD DR,-123.061682,1.0
49.284799,VANCOUVER,DUNDAS ST & LAKEWOOD DR & N LAKEWOOD DR,-123.061616,1.0
49.090142,DELTA,LADNER TRUNK RD # 005800 TO 005854,-123.061482,1.0
49.22625,VANCOUVER,E 48TH AVE # 002200 TO 002279,-123.061034,1.0
49.335615,NORTH VANCOUVER,E 29TH ST & REGENT AVE,-123.060839,1.0
49.018458,DELTA,JACKSON WAY # 000850 TO 000859,-123.060756,1.0
49.242958,VANCOUVER,KINGSWAY # 002200 TO 002269,-123.060485,1.0
49.26951,VANCOUVER,E 1ST AVE & TEMPLETON DR,-123.059945,2.0
49.274804,VANCOUVER,NAPIER ST & TEMPLETON DR,-123.059865,1.0
49.280234,VANCOUVER,E PENDER ST & TEMPLETON DR,-123.059778,1.0
49.281173,VANCOUVER,E HASTINGS ST & TEMPLETON DR,-123.059764,3.0
49.284805,VANCOUVER,DUNDAS ST & N TEMPLETON DR & TEMPLETON DR,-123.059708,1.0
49.24959,VANCOUVER,VANNESS AVE & WALKER ST,-123.059433,1.0
49.259482,VANCOUVER,E 12TH AVE & GRANDVIEW HWY N,-123.059163,1.0
49.22504,VANCOUVER,E 49TH AVE & NANAIMO ST,-123.059158,1.0
49.27479,VANCOUVER,NAPIER ST # 002200 TO 002299,-123.058903,1.0
49.232833,VANCOUVER,E 41ST AVE & NANAIMO ST,-123.058867,1.0
49.238909,VANCOUVER,E 34TH AVE & NANAIMO ST,-123.058732,2.0
49.239791,VANCOUVER,E 33RD AVE & NANAIMO ST,-123.058711,3.0
49.24065,VANCOUVER,E 30TH AVE & MANNERING AVE & NANAIMO ST,-123.058688,1.0
49.254286,VANCOUVER,GARDEN DR # 003300 TO 003399,-123.058287,1.0
49.262242,VANCOUVER,E BROADWAY & GARDEN DR,-123.058157,1.0
49.241871,VANCOUVER,KINGSWAY & NANAIMO ST,-123.058121,4.0
49.335589,NORTH VANCOUVER,BRAND ST & E 29TH ST & PRINCESS AVE,-123.058066,1.0
49.274777,VANCOUVER,GARDEN DR & NAPIER ST,-123.05794,1.0
49.280233,VANCOUVER,E PENDER ST & GARDEN DR,-123.057847,1.0
49.28117,VANCOUVER,E HASTINGS ST & GARDEN DR,-123.057838,3.0
49.315664,NORTH VANCOUVER,E 9TH ST & GRAND BLVD W,-123.057681,1.0
49.319815,NORTH VANCOUVER,E 13TH ST & GRAND BLVD W,-123.057599,1.0
49.244612,VANCOUVER,E 29TH AVE & NANAIMO ST,-123.056658,2.0
49.243861,VANCOUVER,BROCK ST & NANAIMO ST,-123.056656,1.0
49.245792,VANCOUVER,E 28TH AVE & NANAIMO ST,-123.056656,2.0
49.247107,VANCOUVER,E 26TH AVE & NANAIMO ST,-123.056654,1.0
49.257799,VANCOUVER,GRANDVIEW HWY S & NANAIMO ST,-123.056635,1.0
49.248811,VANCOUVER,E 24TH AVE & NANAIMO ST,-123.056632,1.0
49.259447,VANCOUVER,E 12TH AVE & NANAIMO ST,-123.056626,1.0
49.258468,VANCOUVER,GRANDVIEW HWY N & NANAIMO ST,-123.056617,2.0
49.269481,VANCOUVER,E 1ST AVE & NANAIMO ST,-123.056605,1.0
49.250649,VANCOUVER,E 22ND AVE & NANAIMO ST,-123.056601,3.0
49.252289,VANCOUVER,COPLEY ST & E 20TH AVE & NANAIMO ST,-123.056596,1.0
49.264887,VANCOUVER,E 6TH AVE & NANAIMO ST,-123.056586,2.0
49.273283,VANCOUVER,CHARLES ST & NANAIMO ST,-123.056581,1.0
49.280234,VANCOUVER,E PENDER ST & NANAIMO ST,-123.056548,1.0
49.281168,VANCOUVER,E HASTINGS ST & NANAIMO ST,-123.056544,14.0
49.285694,VANCOUVER,N NANAIMO ST & OXFORD ST,-123.056527,1.0
49.284779,VANCOUVER,DUNDAS ST & N NANAIMO ST & NANAIMO ST,-123.056525,2.0
49.315651,NORTH VANCOUVER,E 9TH ST & GRAND BLVD E,-123.056503,1.0
49.324504,NORTH VANCOUVER,GRAND BLVD E # 001700 TO 001798,-123.056279,1.0
49.32606,NORTH VANCOUVER,BOULEVARD CRES & E 19TH ST & GRAND BLVD E,-123.056239,1.0
49.223691,VANCOUVER,CLARENDON ST # 006538 TO 006693,-123.056203,1.0
49.030048,DELTA,BEACH GROVE RD # 001474 TO 001510,-123.056201,1.0
49.224813,VANCOUVER,CLARENDON ST & E 49TH AVE,-123.056139,1.0
49.235903,VANCOUVER,CLARENDON ST & E 38TH AVE,-123.055493,1.0
49.34544,NORTH VANCOUVER,E BRAEMAR RD # 000698 TO 000719,-123.055484,1.0
49.237393,VANCOUVER,CLARENDON ST & E 37TH AVE,-123.055482,1.0
49.232812,VANCOUVER,CLARENDON ST & E 41ST AVE,-123.05548,3.0
49.238892,VANCOUVER,CLARENDON ST & E 34TH AVE,-123.055462,1.0
49.239772,VANCOUVER,CLARENDON ST & E 33RD AVE,-123.055455,1.0
49.256607,VANCOUVER,COPLEY ST & E 15TH AVE,-123.055007,1.0
49.229376,VANCOUVER,CLARENDON ST & E 45TH AVE & ELLIOTT ST,-123.05492,4.0
49.218961,VANCOUVER,E 56TH AVE & ELLIOTT ST,-123.054887,1.0
49.220181,VANCOUVER,E 54TH AVE & ELLIOTT ST,-123.054871,2.0
49.221159,VANCOUVER,E 53RD AVE & ELLIOTT ST,-123.05484,1.0
49.221968,VANCOUVER,E 52ND AVE & ELLIOTT ST,-123.05482,1.0
49.258181,VANCOUVER,GRANDVIEW HWY N & KAMLOOPS ST,-123.054763,1.0
49.224804,VANCOUVER,E 49TH AVE & ELLIOTT ST,-123.054726,6.0
49.319785,NORTH VANCOUVER,E 13TH ST & SUTHERLAND AVE,-123.054713,1.0
49.26572,VANCOUVER,E 5TH AVE & KAMLOOPS ST,-123.054708,1.0
49.335573,NORTH VANCOUVER,E 29TH ST & ROYAL AVE & TEMPE GLEN DR,-123.054682,2.0
49.2758,VANCOUVER,KAMLOOPS ST & PARKER ST,-123.054679,1.0
49.226764,VANCOUVER,ELLIOTT ST & WAVERLEY AVE,-123.054664,1.0
49.325263,NORTH VANCOUVER,SUTHERLAND AVE # 001800 TO 001870,-123.05464,1.0
49.284772,VANCOUVER,DUNDAS ST & KAMLOOPS ST & N KAMLOOPS ST,-123.054583,1.0
49.281166,VANCOUVER,E HASTINGS ST & KAMLOOPS ST,-123.054581,4.0
49.282068,VANCOUVER,FRANKLIN ST & KAMLOOPS ST,-123.05458,1.0
49.23664,VANCOUVER,SLOCAN ST # 005200 TO 005399,-123.054239,1.0
49.240009,VANCOUVER,KINGSWAY & SLOCAN ST,-123.054067,1.0
49.328871,NORTH VANCOUVER,BOULEVARD CRES & E 21ST ST & GRAND BLVD OFFRAMP & GRAND BLVD ONRAMP & LYNN VALLEY RD & LYNN VALLEY RD ONRAMP & TRANS-CANADA HWY & WILLIAM AVE OFFRAMP & TURNING LANE,-123.053569,1.0
49.281164,VANCOUVER,E HASTINGS ST # 002500 TO 002599,-123.053278,1.0
49.229358,VANCOUVER,E 45TH AVE # 002501 TO 002699,-123.053256,1.0
49.262006,VANCOUVER,E BROADWAY & PENTICTON ST,-123.053006,3.0
49.32934,NORTH VANCOUVER,LYNN VALLEY RD & MORGAN RD,-123.05269,1.0
49.269485,VANCOUVER,E 1ST AVE & PENTICTON ST,-123.052072,2.0
49.239054,VANCOUVER,E 34TH AVE & KINGSWAY,-123.05201,2.0
49.278286,VANCOUVER,E GEORGIA ST & PENTICTON ST,-123.051999,1.0
49.313437,NORTH VANCOUVER,E KEITH RD & HENDRY AVE,-123.051981,1.0
49.282988,VANCOUVER,PANDORA ST & PENTICTON ST,-123.05195,1.0
49.224782,VANCOUVER,E 49TH AVE # 002691 TO 002719,-123.051362,1.0
49.330485,NORTH VANCOUVER,LYNN VALLEY RD & WILLIAM AVE,-123.050554,1.0
49.335544,NORTH VANCOUVER,E 29TH ST & WILLIAM AVE,-123.050449,2.0
49.205987,VANCOUVER,E KENT AVE S # 002654 TO 002798,-123.050385,1.0
49.224775,VANCOUVER,E 49TH AVE & VIVIAN ST,-123.050339,2.0
49.225914,VANCOUVER,E 48TH AVE & VIVIAN ST,-123.050276,1.0
49.24462,VANCOUVER,E 29TH AVE & SLOCAN ST,-123.049647,5.0
49.250639,VANCOUVER,E 22ND AVE & SLOCAN ST,-123.049615,1.0
49.262006,VANCOUVER,E BROADWAY & SLOCAN ST,-123.049586,1.0
49.256584,VANCOUVER,SLOCAN ST # 003013 TO 003099,-123.049531,1.0
49.26848,VANCOUVER,E 2ND AVE & SLOCAN ST,-123.049466,1.0
49.127215,DELTA,DEAS ISLAND RD & RIVER RD & TURNING LANE,-123.049455,1.0
49.281159,VANCOUVER,E HASTINGS ST & SLOCAN ST,-123.049336,6.0
49.288713,VANCOUVER,MCGILL ST & N SLOCAN ST,-123.049315,1.0
49.250597,VANCOUVER,E 22ND AVE # 002700 TO 002726,-123.049259,1.0
49.237566,VANCOUVER,EARLES ST & KINGSWAY,-123.048809,3.0
49.232759,VANCOUVER,E 41ST AVE & EARLES ST,-123.048784,2.0
49.237315,VANCOUVER,KINGSWAY # 002760 TO 002799,-123.048219,1.0
49.220208,VANCOUVER,E 54TH AVE & ELMHURST DR,-123.048024,1.0
49.237064,VANCOUVER,DUNDEE ST & KINGSWAY & MOSS ST,-123.047628,1.0
49.332038,NORTH VANCOUVER,LYNN VALLEY RD & MOLLIE NYE WAY,-123.047593,1.0
49.250635,VANCOUVER,E 22ND AVE & KASLO ST,-123.047073,3.0
49.25819,VANCOUVER,GRANDVIEW HWY & KASLO ST,-123.046994,2.0
49.269577,VANCOUVER,E 1ST AVE & KASLO ST,-123.046936,1.0
49.308405,NORTH VANCOUVER,E 3RD ST & KENNARD AVE,-123.04693,1.0
49.273264,VANCOUVER,CHARLES ST & KASLO ST,-123.04686,1.0
49.28206,VANCOUVER,FRANKLIN ST & KASLO ST,-123.04666,1.0
49.081641,DELTA,43A AVE & 64 ST,-123.046279,1.0
49.244598,VANCOUVER,ATLIN ST & E 29TH AVE,-123.045875,2.0
49.236377,VANCOUVER,KILLARNEY ST & KINGSWAY,-123.045735,1.0
49.224744,VANCOUVER,E 49TH AVE & KILLARNEY ST,-123.045697,4.0
49.268481,VANCOUVER,E 2ND AVE # 002800 TO 002899,-123.045597,1.0
49.269382,VANCOUVER,E 1ST AVE # 002800 TO 002898,-123.045583,1.0
49.220188,VANCOUVER,E 54TH AVE & RUPERT ST,-123.044412,1.0
49.259213,VANCOUVER,E 12TH AVE & HEBB AVE & RENFREW ST,-123.044381,4.0
49.240764,VANCOUVER,EUCLID AVE & MOSS ST,-123.044352,1.0
49.256314,VANCOUVER,E 15TH AVE & RENFREW ST,-123.044324,1.0
49.261948,VANCOUVER,E BROADWAY & RENFREW ST,-123.044314,6.0
49.265698,VANCOUVER,E 5TH AVE & RENFREW ST,-123.044308,1.0
49.258194,VANCOUVER,GRANDVIEW HWY & RENFREW ST,-123.044284,3.0
49.266666,VANCOUVER,E 4TH AVE & RENFREW ST,-123.04427,1.0
49.267595,VANCOUVER,E 3RD AVE & RENFREW ST,-123.044263,1.0
49.268482,VANCOUVER,E 2ND AVE & RENFREW ST,-123.044234,2.0
49.269475,VANCOUVER,E 1ST AVE & RENFREW ST,-123.044219,11.0
49.271359,VANCOUVER,GRANT ST & RENFREW ST,-123.044216,1.0
49.223721,VANCOUVER,RUPERT ST # 006513 TO 006699,-123.044212,1.0
49.250627,VANCOUVER,BOYD DIVERSION & E 22ND AVE & RENFREW ST,-123.044181,6.0
49.272286,VANCOUVER,KITCHENER ST & RENFREW ST,-123.044166,1.0
49.275372,VANCOUVER,PARKER ST & RENFREW ST,-123.044127,1.0
49.276512,VANCOUVER,RENFREW ST & VENABLES ST,-123.044115,1.0
49.288721,VANCOUVER,MCGILL ST & N RENFREW ST,-123.044048,1.0
49.281155,VANCOUVER,E HASTINGS ST & RENFREW ST,-123.044034,8.0
49.335494,NORTH VANCOUVER,E 29TH ST & FROMME RD,-123.043831,1.0
49.243075,VANCOUVER,EARLES ST & VANNESS AVE,-123.043582,1.0
49.229303,VANCOUVER,E 45TH AVE & RUPERT ST,-123.043104,1.0
49.232945,VANCOUVER,E 41ST AVE & RUPERT ST,-123.043089,10.0
49.235363,VANCOUVER,RUPERT ST & SCHOOL AVE,-123.042874,1.0
49.224724,VANCOUVER,E 49TH AVE & KILLARNEY SECONDARY SCHOOL ACCESS & LANCASTER ST,-123.042795,5.0
49.334639,NORTH VANCOUVER,LYNN VALLEY RD # 001101 TO 001199,-123.042666,1.0
49.240005,VANCOUVER,EUCLID AVE & KILLARNEY ST,-123.042475,1.0
49.235939,VANCOUVER,KINGSWAY & RUPERT ST,-123.042334,6.0
49.208097,VANCOUVER,KERR ST & SE MARINE DR,-123.042257,1.0
49.244548,VANCOUVER,E 29TH AVE & EARLES ST & NOOTKA ST,-123.042163,5.0
49.250617,VANCOUVER,E 22ND AVE & NOOTKA ST,-123.041605,1.0
49.335253,NORTH VANCOUVER,E 29TH ST & LYNN VALLEY RD & VALLEY CENTRE AVE,-123.041583,1.0
49.215498,VANCOUVER,KERR ST & ROSEMONT DR,-123.041517,1.0
49.219197,VANCOUVER,E 55TH AVE & KERR ST,-123.041356,1.0
49.220159,VANCOUVER,E 54TH AVE & KERR ST,-123.041281,10.0
49.224712,VANCOUVER,E 49TH AVE & KERR ST,-123.041049,5.0
49.235789,VANCOUVER,KINGSWAY & SPENCER ST,-123.040751,1.0
49.313299,NORTH VANCOUVER,BROOKSBANK AVE & E KEITH RD & HEYWOOD ST & MOUNTAIN HWY,-123.040514,3.0
49.307057,NORTH VANCOUVER,BROOKSBANK AVE & COTTON RD & TURNING LANE,-123.040407,1.0
49.232932,VANCOUVER,E 41ST AVE & KERR ST,-123.040245,1.0
49.336199,NORTH VANCOUVER,LYNN VALLEY RD & ROSS RD,-123.039809,2.0
49.235641,VANCOUVER,KERR ST & KINGSWAY & TAUNTON ST,-123.039546,1.0
49.336478,NORTH VANCOUVER,LYNN VALLEY RD # 001237 TO 001299,-123.039177,1.0
49.261899,VANCOUVER,E BROADWAY & LILLOOET ST,-123.039083,2.0
49.256369,VANCOUVER,E 15TH AVE & LILLOOET ST,-123.039079,1.0
49.333359,NORTH VANCOUVER,E 27TH ST & LIBRARY LANE,-123.039058,1.0
49.269557,VANCOUVER,E 1ST AVE & LILLOOET ST,-123.03894,1.0
49.207883,VANCOUVER,MARINE WAY & SE MARINE DR & TURNING LANE,-123.038868,1.0
49.280198,VANCOUVER,E PENDER ST & LILLOOET ST,-123.038845,1.0
49.322779,NORTH VANCOUVER,E 16TH ST & MOUNTAIN HWY,-123.038429,1.0
49.324855,NORTH VANCOUVER,E 18TH ST & MOUNTAIN HWY,-123.038336,2.0
49.009925,DELTA,4 AVE & 67A ST,-123.03831,1.0
49.327144,NORTH VANCOUVER,E 20TH ST & KIRKSTONE RD & MOUNTAIN HWY,-123.038238,2.0
49.337044,NORTH VANCOUVER,LYNN VALLEY RD & MOUNTAIN HWY & TURNING LANE,-123.038214,3.0
49.330453,NORTH VANCOUVER,E 24TH ST & EMERY PL & MOUNTAIN HWY,-123.03803,1.0
49.341619,NORTH VANCOUVER,FREDERICK RD & MOUNTAIN HWY,-123.038018,2.0
49.336246,NORTH VANCOUVER,MOUNTAIN HWY & ROSS RD,-123.037946,1.0
49.344388,NORTH VANCOUVER,DORAN RD & MOUNTAIN HWY,-123.037923,2.0
49.346223,NORTH VANCOUVER,KILMER RD & MOUNTAIN HWY,-123.037854,1.0
49.258119,VANCOUVER,GRANDVIEW HWY # 003100 TO 003199,-123.037802,1.0
49.348072,NORTH VANCOUVER,DEMPSEY RD & MOUNTAIN HWY,-123.037784,2.0
49.240697,VANCOUVER,RUPERT ST & VANNESS AVE,-123.037758,1.0
49.233113,VANCOUVER,E 41ST AVE & SCHOOL AVE,-123.037409,1.0
49.232922,VANCOUVER,JOYCE ST & SCHOOL AVE,-123.037173,1.0
49.306469,NORTH VANCOUVER,LYNN AVE & MAIN ST,-123.036923,1.0
49.234623,VANCOUVER,CECIL ST & KINGSWAY,-123.036889,1.0
49.220145,VANCOUVER,CAPTAIN JAMES COOK ELEMENTARY SCHOOL ACCESS & DOMAN ST & E 54TH AVE,-123.036825,1.0
49.236187,VANCOUVER,MCKINNON ST # 005232 TO 005359,-123.036679,1.0
49.24538,VANCOUVER,E 28TH AVE & WINDERMERE ST,-123.036651,1.0
49.224683,VANCOUVER,DOMAN ST & E 49TH AVE,-123.036634,1.0
49.249671,VANCOUVER,E 23RD AVE & WINDERMERE ST,-123.036557,1.0
49.27746,VANCOUVER,ADANAC ST & WINDERMERE ST,-123.036234,1.0
49.281163,VANCOUVER,E HASTINGS ST & WINDERMERE ST,-123.036186,3.0
49.242485,VANCOUVER,RUPERT ST & WELLINGTON AVE,-123.036012,2.0
49.232457,VANCOUVER,HAROLD ST & SCHOOL AVE,-123.035984,2.0
49.234143,VANCOUVER,JOYCE ST & KINGSWAY,-123.035895,6.0
49.337994,NORTH VANCOUVER,HAROLD RD # 001380 TO 001469,-123.035539,1.0
49.244512,VANCOUVER,E 29TH AVE & REID ST,-123.035527,1.0
49.257251,VANCOUVER,E 14TH AVE # 003200 TO 003292,-123.035519,1.0
49.233884,VANCOUVER,KINGSWAY # 003300 TO 003329,-123.035403,1.0
49.233626,VANCOUVER,HAROLD ST & KINGSWAY,-123.03491,2.0
49.239433,VANCOUVER,MCHARDY ST & VANNESS AVE,-123.034662,1.0
49.341569,NORTH VANCOUVER,FREDERICK RD & MAGINNIS AVE,-123.034625,1.0
49.305823,NORTH VANCOUVER,HARBOUR AVE & MAIN ST,-123.034207,1.0
49.244512,VANCOUVER,E 29TH AVE & RUPERT ST,-123.034091,2.0
49.233191,VANCOUVER,KINGSWAY & WESSEX ST,-123.03407,7.0
49.251481,VANCOUVER,E 21ST AVE & RUPERT ST,-123.033862,1.0
49.250607,VANCOUVER,E 22ND AVE & RUPERT ST,-123.033814,3.0
49.252306,VANCOUVER,ANZIO DR & E 20TH AVE & RUPERT ST,-123.03381,1.0
49.339394,NORTH VANCOUVER,LYNN VALLEY RD & UPTON RD,-123.033807,1.0
49.253145,VANCOUVER,E 19TH AVE & RUPERT ST & SEAFORTH DR,-123.033804,1.0
49.258127,VANCOUVER,GRANDVIEW HWY & RUPERT ST,-123.033793,10.0
49.257235,VANCOUVER,E 14TH AVE & RUPERT ST,-123.033787,1.0
49.265659,VANCOUVER,E 5TH AVE & RUPERT ST,-123.033739,2.0
49.215663,VANCOUVER,BUTLER ST & MAQUINNA DR,-123.033735,1.0
49.261898,VANCOUVER,E BROADWAY & RUPERT ST,-123.033733,9.0
49.236424,VANCOUVER,EUCLID AVE & JOYCE ST,-123.033627,1.0
49.288026,VANCOUVER,BRIDGEWAY & MCGILL ST,-123.033563,1.0
49.207002,VANCOUVER,MARINE WAY & SAWMILL CRES,-123.03355,3.0
49.23927,VANCOUVER,ASCOT PL & MCGEER ST,-123.033485,1.0
49.321171,NORTH VANCOUVER,ARBORLYNN DR # 001370 TO 001528,-123.033281,1.0
49.232589,VANCOUVER,KINGSWAY # 003381 TO 003408,-123.032864,1.0
49.310665,NORTH VANCOUVER,HUNTER ST & MOUNTAIN HWY,-123.032614,1.0
49.237472,VANCOUVER,CROWLEY DR & JOYCE ST,-123.032577,2.0
49.220122,VANCOUVER,CHAMPLAIN CRES & E 54TH AVE & TYNE ST,-123.03239,1.0
49.22464,VANCOUVER,E 49TH AVE & TYNE ST,-123.032269,5.0
49.205986,VANCOUVER,SAWMILL CRES # 003400 TO 003499,-123.032159,1.0
49.304602,NORTH VANCOUVER,BARROW ST & MOUNTAIN HWY,-123.032081,1.0
49.305167,NORTH VANCOUVER,MAIN ST & MOUNTAIN HWY,-123.032063,2.0
